id,type,source,target
206176,@,106827,106820
206177,@,106828,106832
206178,@,106829,106832
206179,@,106830,106832
206180,@,106831,106820
206181,@,106832,106820
206182,@,106833,106820
206183,@,106834,106833
206184,@,106835,103316
206185,@,106837,106835
206186,@,106838,106835
206187,@,106839,106841
206188,@,106840,106841
206189,@,106841,106872
206190,@,106841,103941
206191,@,106842,104942
206192,@,106843,106842
206193,@,106844,106843
206194,@,106845,106844
206195,@,106846,106845
206196,@,106847,106845
206197,@,106848,106844
206198,@,106849,106844
206199,@,106850,106844
206200,@,106851,106850
206201,@,106852,106850
206202,@,106853,106850
206203,@,106854,106850
206204,@,106855,106844
206205,@,106857,105976
206206,@,106858,106844
206207,@,106859,106844
206208,@,106860,106859
206209,@,106861,106859
206210,@,106862,106861
206211,@,106863,106859
206212,@,106864,106022
206213,@,106865,106022
206214,@,106866,106864
206215,@,106867,106864
206216,@,106868,106844
206217,@,106869,106844
206218,@,106870,106869
206219,@,106871,106844
206220,@,106872,106843
206221,@,106873,106872
206222,@,106874,106843
206223,@,106875,106843
206224,@,106876,106843
206225,@,106878,104942
206226,%p,106878,106259
206227,%p,106878,106260
206228,%p,106878,106261
206229,@,106879,106878
206230,@,106880,106878
206231,%p,106880,106920
206232,@,106881,106880
206233,@,106882,106880
206234,@,106883,106882
206235,@,106884,106878
206236,%p,106885,106913
206237,@,106886,106878
206238,@,106887,106886
206239,@,106888,106886
206240,@,106889,106878
206241,@,106890,106878
206242,@,106891,105861
206243,@,106892,106891
206244,@,106893,106891
206245,@,106894,106891
206246,@,106895,106891
206247,@,106896,106895
206248,@,106897,106895
206249,@,106898,106891
206250,@,106899,106891
206251,@,106900,106899
206252,@,106901,106899
206253,@,106902,106891
206254,@,106903,106891
206255,@,106904,106903
206256,@,106906,106905
206257,@,106907,106905
206258,@,106908,106903
206259,@,106909,106903
206260,@,106910,106261
206261,@,106911,106880
206262,@,106912,106880
206263,@,106913,106880
206264,@,106914,106878
206265,@,106915,106880
206266,@,106916,106880
206267,@,106917,106880
206268,@,106918,106880
206269,@,106919,106891
206270,@,106920,106891
206271,%p,106920,106921
206272,@,106921,105404
206273,@,106922,106920
206274,@,106923,106922
206275,@,106924,106925
206276,@,106926,106925
206277,@,106927,106926
206278,@,106928,106926
206279,%p,106928,106929
206280,@,106929,127882
206281,@,106930,106925
206282,%p,106930,106934
206283,%p,106930,107183
206284,@,106931,106925
206285,@,106932,106925
206286,@,106933,106925
206287,@,106934,106926
206288,@,106935,106934
206289,@,106936,106934
206290,@,106937,106926
206291,@,106938,106926
206292,@,106939,106938
206293,@,106940,106926
206294,@,106941,106926
206295,@,106942,106926
206296,@,106944,104942
206297,@,106945,106944
206298,@,106946,106945
206299,@,106947,106944
206300,@,106948,106947
206301,@,106949,106944
206302,@,106950,106944
206303,@,106951,106950
206304,@,106952,106944
206305,@,106953,106944
206306,@,106954,106953
206307,@,106955,106954
206308,@,106956,106953
206309,@,106957,106956
206310,@,106958,106957
206311,@,106959,106956
206312,@,106960,106956
206313,@,106961,106956
206314,@,106962,106963
206315,@,106963,106956
206316,@,106965,106964
206317,@,106966,106965
206318,@,106967,106966
206319,@,106968,106969
206320,@,106969,106966
206321,@,106970,106969
206322,@,106972,106964
206323,@,106973,103688
206324,@,106974,106964
206325,@,106975,106974
206326,@,106976,106974
206327,@,106978,106964
206328,@,106979,106978
206329,@,106980,106979
206330,@,106981,106978
206331,@,106982,104942
206332,@,106983,106982
206333,@,106984,106982
206334,@,106985,106984
206335,@,106986,106984
206336,@,106987,106984
206337,@,106988,106987
206338,@,106989,106984
206339,@,106990,106984
206340,@,106991,106984
206341,@,106992,106984
206342,@,106993,106984
206343,@,106994,106993
206344,@,106995,106993
206345,@,106996,106984
206346,@,106997,106996
206347,@,106999,106996
206348,@,107000,106996
206349,@,107001,104942
206350,@,107002,106996
206351,@,107003,106996
206352,@,107004,106996
206353,@,107005,103316
206354,@,107006,107050
206355,@,107007,107006
206356,@,107008,107006
206357,@,107009,107006
206358,@,107010,107006
206359,@,107011,107009
206360,@,107012,107006
206361,@,107013,107006
206362,@,107014,107012
206363,@,107015,107012
206364,@,107016,107012
206365,@,107017,107012
206366,@,107018,107006
206367,@,107020,107018
206368,%p,107020,107029
206369,%p,107020,107042
206370,@,107021,107020
206371,@,107022,107020
206372,@,107023,107018
206373,@,107024,107023
206374,@,107025,107023
206375,@,107026,107020
206376,@,107027,107020
206377,@,107028,107029
206378,@,107029,107018
206379,@,107030,107020
206380,@,107031,107020
206381,@,107032,107020
206382,@,107033,107020
206383,@,107034,107020
206384,@,107035,107020
206385,@,107036,107018
206386,@,107037,107027
206387,@,107039,107027
206388,@,107040,106024
206389,@,107041,107033
206390,@,107042,169040
206391,@,107043,169040
206392,@,107044,107005
206393,@,107045,107006
206394,@,107046,107045
206395,@,107047,107045
206396,@,107048,107006
206397,@,107049,107006
206398,@,107050,107778
206399,@,107051,107050
206400,@,107052,107005
206401,@,107053,107052
206402,@,107054,106984
206403,@,107055,107054
206404,@,107056,107055
206405,@,107057,107055
206406,@,107058,107055
206407,@,107060,106984
206408,@,107061,106984
206409,@,107062,107061
206410,@,107063,106982
206411,@,107064,107063
206412,@,107065,107064
206413,%m,107066,107067
206414,@,107067,104897
206415,@,107068,107063
206416,@,107069,107068
206417,@,107070,107063
206418,@,107072,107071
206419,@,107073,107071
206420,@,107074,107071
206421,@,107075,107071
206422,@,107076,107071
206423,@,107077,107063
206424,@,107078,107077
206425,@,107079,107078
206426,@,107080,107078
206427,@,107081,107078
206428,@,107082,107081
206429,@,107083,107081
206430,@,107084,106982
206431,@,107085,107084
206432,@,107086,107084
206433,@,107087,107084
206434,@,107088,107084
206435,@,107089,107084
206436,@,107090,107089
206437,@,107091,107089
206438,@,107093,107084
206439,@,107094,107093
206440,@,107095,107084
206441,@,107096,107094
206442,@,107097,107087
206443,@,107098,107089
206444,@,107099,107092
206445,@,107100,107099
206446,@,107101,107099
206447,@,107102,107092
206448,@,107103,107092
206449,@,107104,107063
206450,@,107105,107104
206451,@,107106,107105
206452,@,107107,107063
206453,@,107108,107107
206454,@,107109,107107
206455,@,107110,107063
206456,@,107111,107110
206457,@,107112,107110
206458,@,107114,106982
206459,@,107115,107114
206460,@,107116,107114
206461,@,107117,107114
206462,@,107118,107114
206463,@,107119,104942
206464,@,107120,107119
206465,@,107121,107120
206466,@,107122,107120
206467,@,107123,107120
206468,@,107124,107120
206469,@,107125,107120
206470,@,107126,107119
206471,@,107127,107119
206472,@,107128,107114
206473,@,107129,104942
206474,@,107130,107129
206475,@,107131,107129
206476,@,107132,107129
206477,@,107133,107129
206478,@,107135,107129
206479,@,107136,107129
206480,@,107137,107129
206481,@,107138,107131
206482,@,107139,104942
206483,@,107140,107139
206484,@,107141,107139
206485,@,107142,107141
206486,@,107143,107142
206487,@,107144,107139
206488,@,107145,107144
206489,@,107146,107144
206490,@,107147,107139
206491,@,107148,107147
206492,@,107149,107139
206493,@,107150,107149
206494,@,107151,107149
206495,@,107151,105855
206496,@,107152,107151
206497,@,107153,107151
206498,@,107155,107151
206499,@,107156,107155
206500,@,107157,107151
206501,@,107158,107151
206502,@,107159,107158
206503,@,107160,107144
206504,@,107162,107144
206505,@,107163,106837
206506,@,107164,107144
206507,@,107165,107718
206508,@,107166,107241
206509,@,107168,107165
206510,@,107169,107165
206511,@,107170,107165
206512,@,107171,107165
206513,@,107172,107165
206514,@,107173,107165
206515,@,107174,107165
206516,@,107175,107165
206517,@,107176,107168
206518,@,107177,107168
206519,@,107178,107168
206520,@,107179,107718
206521,@,107180,108109
206522,@,107181,107180
206523,@,107182,107179
206524,@,107183,107172
206525,@,107184,107170
206526,@,107185,107184
206527,@,107186,107184
206528,@,107187,106599
206529,@,107189,107188
206530,@,107190,107170
206531,@,107191,107170
206532,@,107192,107191
206533,@,107193,107170
206534,@,107194,107170
206535,@,107195,107179
206536,@,107196,107241
206537,@,107197,107718
206538,@,107198,107197
206539,@,107199,107195
206540,@,107200,107199
206541,@,107201,107195
206542,@,107202,107195
206543,@,107203,107168
206544,@,107204,107203
206545,@,107205,103332
206546,@,107206,107205
206547,@,107207,107205
206548,@,107208,107205
206549,@,107210,107208
206550,@,107211,106452
206551,@,107212,107208
206552,@,107213,107208
206553,@,107214,107208
206554,@,107215,107208
206555,@,107216,107241
206556,@,107217,107241
206557,@,107218,107170
206558,@,107219,107172
206559,@,107220,107219
206560,@,107221,107220
206561,@,107222,107221
206562,@,107223,107221
206563,@,107224,107221
206564,@,107225,107221
206565,@,107226,107221
206566,@,107227,107221
206567,@,107228,107221
206568,@,107229,107172
206569,@,107231,107230
206570,@,107232,107230
206571,@,107233,107230
206572,@,107234,107165
206573,@,107235,107172
206574,@,107236,107235
206575,@,107237,107230
206576,@,107238,107269
206577,@,107239,107248
206578,@,107240,107172
206579,%p,107240,107244
206580,@,107241,107165
206581,%p,107241,107168
206582,%p,107241,107203
206583,%p,107241,108388
206584,@,107242,107256
206585,@,107243,107240
206586,@,107244,107168
206587,@,107245,107244
206588,@,107246,107240
206589,@,107248,107240
206590,@,107249,107240
206591,@,107250,107240
206592,@,107251,107249
206593,@,107252,105588
206594,@,107253,105588
206595,@,107255,107249
206596,@,107256,107249
206597,@,107257,107254
206598,@,107258,107256
206599,@,107259,107240
206600,@,107261,107240
206601,@,107262,107261
206602,@,107263,107262
206603,@,107264,107262
206604,@,107265,107264
206605,@,107266,107172
206606,@,107267,107266
206607,@,107268,107266
206608,@,107269,107172
206609,@,107270,107269
206610,@,107271,107172
206611,@,107272,107271
206612,@,107273,107272
206613,@,107274,107272
206614,@,107275,107274
206615,@,107276,107272
206616,@,107277,107272
206617,@,107278,107277
206618,@,107279,107277
206619,@,107280,107277
206620,@,107282,107172
206621,@,107283,107272
206622,@,107284,107272
206623,@,107285,107284
206624,@,107286,107284
206625,@,107287,107284
206626,@,107288,107284
206627,@,107289,107284
206628,@,107290,107284
206629,@,107291,107272
206630,@,107292,107291
206631,@,107293,107291
206632,@,107294,107240
206633,@,107295,107294
206634,@,107296,107294
206635,@,107297,107294
206636,@,107298,107294
206637,@,107299,107294
206638,@,107300,107294
206639,@,107301,107294
206640,@,107303,107301
206641,@,107304,107301
206642,@,107305,107294
206643,@,107306,107294
206644,@,107307,107306
206645,@,107308,107306
206646,@,107309,107306
206647,@,107310,107294
206648,@,107311,107294
206649,@,107312,107294
206650,@,107313,107294
206651,@,107314,107294
206652,@,107315,107294
206653,@,107316,107294
206654,@,107317,107294
206655,@,107318,107294
206656,@,107319,107294
206657,@,107320,107294
206658,@,107321,107294
206659,@,107322,107294
206660,@,107324,107294
206661,@,107325,107294
206662,@,107326,107129
206663,@,107327,107294
206664,@,107328,107294
206665,@,107329,107294
206666,@,107330,107294
206667,@,107331,107330
206668,@,107332,107330
206669,@,107333,107330
206670,@,107334,107330
206671,@,107335,107171
206672,@,107336,107171
206673,@,107337,107171
206674,@,107338,107171
206675,@,107339,107217
206676,@,107340,107241
206677,@,107341,107241
206678,@,107342,104942
206679,@,107343,107342
206680,@,107345,107342
206681,@,107346,107342
206682,@,107347,107342
206683,@,107348,107342
206684,@,107349,107342
206685,@,107350,107342
206686,@,107352,107342
206687,@,107353,107342
206688,@,107354,105952
206689,@,107355,107354
206690,@,107356,107354
206691,@,107358,107356
206692,@,107359,107356
206693,@,107360,107359
206694,@,107361,107359
206695,@,107362,107342
206696,@,107363,107342
206697,@,107364,107342
206698,@,107365,107342
206699,@,107366,107342
206700,@,107367,107342
206701,@,107368,107367
206702,@,107369,107368
206703,@,107370,104839
206704,@,107371,107342
206705,@,107372,107342
206706,@,107373,107342
206707,@,107374,107342
206708,@,107375,107374
206709,@,107376,106837
206710,@,107377,103941
206711,@,107379,103941
206712,@,107380,107365
206713,@,107381,107380
206714,@,107382,107381
206715,@,107383,107381
206716,@,107384,107380
206717,@,107385,104942
206718,@,107386,107385
206719,@,107387,107385
206720,@,107388,107385
206721,@,107389,107388
206722,@,107390,107388
206723,@,107391,107385
206724,@,107392,107391
206725,@,107393,107391
206726,@,107394,107391
206727,@,107395,107394
206728,@,107396,107391
206729,@,107397,107391
206730,@,107398,107385
206731,@,107400,136084
206732,@,107401,107400
206733,@,107402,107400
206734,@,107403,107400
206735,@,107404,104942
206736,@,107405,107404
206737,@,107406,107404
206738,@,107407,107406
206739,@,107408,107406
206740,@,107409,107406
206741,@,107410,107406
206742,@,107411,107404
206743,@,107412,107411
206744,@,107413,107411
206745,@,107414,107411
206746,@,107415,107414
206747,@,107416,107415
206748,@,107417,107411
206749,@,107418,107411
206750,@,107419,107411
206751,@,107421,107411
206752,@,107422,107411
206753,@,107423,107411
206754,@,107424,107423
206755,@,107425,107411
206756,@,107426,107404
206757,@,107427,107385
206758,@,107428,107426
206759,@,107429,104942
206760,@,107430,107429
206761,@,107431,107429
206762,@,107432,104942
206763,@,107433,107432
206764,@,107434,107432
206765,@,107435,107434
206766,@,107436,107434
206767,@,107437,107439
206768,@,107438,107434
206769,@,107439,107438
206770,@,107440,107438
206771,@,107442,107440
206772,@,107443,107442
206773,@,107444,107443
206774,@,107445,107442
206775,@,107446,107438
206776,@,107447,107446
206777,@,107449,107432
206778,@,107450,107432
206779,@,107451,107432
206780,@,107452,104077
