id,lemma,synset,period,genre,notes
2485,20292,176714,,,
2486,20293,168694,,,
2488,20294,164964,,,
2489,20295,152280,,,
2490,20296,160959,,,
2491,20296,160869,,,
2492,20296,166258,,,
2493,20296,127329,,,
2495,20299,149828,,,
2496,20299,147075,,,
2497,20300,187902,,,
2498,20300,184645,,,
2499,20301,136844,,,
2500,20301,108280,,,
2502,20342,143644,,,
2503,20303,125902,,,
2504,20303,138040,,,
2505,20304,194858,,,
2506,20304,192257,,,
2507,20304,181496,,,
2509,20308,106404,,,
2510,20308,106403,,,
2511,20308,103328,,,
2512,20310,146132,,,
2513,20311,116445,,,
2514,20311,147083,,,
2516,20314,188531,,,
2517,20313,169041,,,
2518,20315,172446,,,
2519,20315,172346,,,
2520,20315,172504,,,
2521,20315,173626,,,
2523,20315,173552,,,
2524,20315,172648,,,
2525,20315,172232,,,
2526,20315,169800,,,
2527,20315,172154,,,
2528,20315,173798,,,
2530,20315,173572,,,
2531,20315,180256,,,
2532,20338,148631,,,
2533,20338,148429,,,
2534,20338,148428,,,
2535,20338,146971,,,
2537,20317,108250,,,
2538,20317,147056,,,
2539,20319,108250,,,
2540,20319,116245,,,
2541,20319,147056,,,
2542,20319,123056,,,
2544,20339,129769,,,
2545,20340,134333,,,
2546,20341,142777,,,
2547,20341,142616,,,
2548,20341,142549,,,
2549,20341,124792,,,
2551,20341,116464,,,
2552,20341,116463,,,
2553,20341,165835,,,
2554,20341,131533,,,
2555,20341,117772,,,
2556,20341,117771,,,
2558,20344,145869,,,
2559,20344,140168,,,
2560,20344,210832,,,
2561,20343,159783,,,
2562,20343,160964,,,
2563,20343,155843,,,
2565,20346,181023,,,
2566,20346,180921,,,
2567,20346,181297,,,
2568,20346,174415,,,
2570,20346,174414,,,
2571,20346,177355,,,
2572,20346,170788,,,
2574,20347,181023,,,
2575,20347,180921,,,
2576,20347,181297,,,
2577,20347,174415,,,
2578,20347,176015,,,
2579,20347,174414,,,
2581,20347,170788,,,
2582,20347,180896,,,
2583,20348,155691,,,
2584,20348,139362,,,
2585,20349,148999,,,
2586,20349,147614,,,
2588,20349,147615,,,
2589,20350,201012,,,
2590,20351,173814,,,
2591,20351,173427,,,
2592,20352,173718,,,
2593,20352,173717,,,
2595,20354,178573,,,
2596,20354,176829,,,
2597,20354,177595,,,
2598,20356,173718,,,
2599,20356,173717,,,
2600,20357,121926,,,
2602,20357,167452,,,
2603,20358,116806,,,
2604,20358,116805,,,
2605,20359,104253,,,
2606,20359,107516,,,
2607,20359,104251,,,
2609,20302,152341,,,
2610,20320,201239,,,
2611,20363,173623,,,
2612,20364,144862,,,
2613,20364,144861,,,
2614,20367,148564,,,
2616,20368,128596,,,
2617,20368,114578,,,
2618,20369,121233,,,
2619,20370,147574,,,
2620,20373,183885,,,
2621,20372,147152,,,
2623,20375,115083,,,
2624,20376,162733,,,
2625,20376,116658,,,
2626,20377,103777,,,
2627,20379,145524,,,
2628,20380,175590,,,
2630,20381,116639,,,
2631,20381,116638,,,
2632,20381,116637,,,
2633,20381,119673,,,
2634,20381,122226,,,
2635,20381,142287,,,
2637,20381,130755,,,
2638,20381,116640,,,
2639,20382,103777,,,
2640,20383,118499,,,
2641,20383,118498,,,
2642,20384,174201,,,
2644,20386,132446,,,
2645,20386,163760,,,
2646,20387,187902,,,
2647,20387,187315,,,
2648,20388,173718,,,
2649,20388,173717,,,
2651,20390,112876,,,
2652,20391,113379,,,
2653,20391,147662,,,
2654,20391,147509,,,
2655,20391,150739,,,
2656,20393,200815,,,
2658,20393,199410,,,
2659,20394,191382,,,
2660,20395,191382,,,
2661,20396,151352,,,
2662,20398,191382,,,
2663,20399,148470,,,
2665,20399,145521,,,
2666,20399,149507,,,
2667,20399,103297,,,
2668,20400,136401,,,
2669,20400,108109,,,
2670,20400,107179,,,
2672,20400,107203,,,
2673,20400,108385,,,
2674,20400,107168,,,
2675,20401,185028,,,
2677,20401,194706,,,
2678,20402,188575,,,
2679,20404,188575,,,
2681,20406,200815,,,
2682,20406,199404,,,
2683,20406,199410,,,
2684,20407,172938,,,
2685,20407,172939,,,
2686,20407,172898,,,
2688,20408,165641,,,
2689,20408,136425,,,
2690,20408,108283,,,
2691,20408,107545,,,
2692,20409,185184,,,
2693,20411,138019,,,
2695,20412,137785,,,
2696,20412,105684,,,
2697,20412,108335,,,
2698,20412,128301,,,
2699,20412,105640,,,
2700,20412,103589,,,
2702,20413,187713,,,
2703,20414,137784,,,
2704,20415,103326,,,
2705,20415,126748,,,
2706,20415,137785,,,
2707,20415,125904,,,
2709,20416,202007,,,
2710,20416,200812,,,
2711,20416,200668,,,
2712,20416,199368,,,
2713,20417,126711,,,
2714,20417,126748,,,
2716,20417,126696,,,
2717,20418,199368,,,
2718,20419,177272,,,
2719,20421,147188,,,
2720,20421,103297,,,
2721,20422,188575,,,
2723,20425,155750,,,
2724,20427,147305,,,
2725,20362,107516,,,
2726,20431,199825,,,
2727,20432,195387,,,
2728,20433,129247,,,
2730,20433,137880,,,
2731,20433,137876,,,
2732,20433,137873,,,
2733,20433,163968,,,
2734,20436,114541,,,
2735,20437,167531,,,
2737,20437,166355,,,
2738,20438,120656,,,
2739,20440,134077,,,
2740,20443,148395,,,
2741,20444,191672,,,
2742,20445,182445,,,
2744,20446,134166,,,
2745,20446,134184,,,
2746,20447,136149,,,
2747,20448,172934,,,
2748,20449,173665,,,
2749,20451,113527,,,
2751,20452,136137,,,
2752,20453,147056,,,
2753,20454,122388,,,
2754,20455,160398,,,
2755,20455,162699,,,
2756,20455,128208,,,
2758,20458,126788,,,
2759,20458,126748,,,
2760,20458,126747,,,
2761,20458,126698,,,
2762,20464,152248,,,
2763,20462,173719,,,
2765,20465,190572,,,
2766,20466,181168,,,
2767,20467,114495,,,
2768,20467,114491,,,
2769,20467,114490,,,
2770,20467,114489,,,
2772,20467,147367,,,
2773,20468,138810,,,
2774,20469,197488,,,
2775,20470,197488,,,
2776,20471,150260,,,
2777,20472,129831,,,
2779,20473,153838,,,
2780,20475,121974,,,
2781,20476,146825,,,
2782,20479,135973,,,
2784,20480,170331,,,
2785,20480,170679,,,
2786,20482,135975,,,
2788,20482,135973,,,
2789,20483,199975,,,
2790,20483,201333,,,
2791,20483,199837,,,
2792,20483,201328,,,
2793,20488,151543,,,
2795,20485,113491,,,
2796,20486,169045,,,
2797,20487,188533,,,
2798,20489,183885,,,
2799,20490,114542,,,
2800,20490,114602,,,
2802,20492,197488,,,
2803,20493,128765,,,
2804,20493,128762,,,
2805,20493,149529,,,
2806,20493,128759,,,
2807,20493,121685,,,
2809,20493,144809,,,
2810,20494,138934,,,
2811,20495,147574,,,
2812,20495,150922,,,
2813,20495,148128,,,
2814,20496,142753,,,
2816,20499,205354,,,
2817,20500,110284,,,
2818,20459,143359,,,
2819,20459,210845,,,
2820,20430,174303,,,
2821,20430,176082,,,
2823,20505,170733,,,
2824,20506,171571,,,
2825,20507,114426,,,
2826,20509,120015,,,
2827,20509,128438,,,
2828,20509,140548,,,
2830,20510,157962,,,
2831,20510,157960,,,
2832,20542,206934,,,
2833,20542,151547,,,
2834,20542,148193,,,
2835,20512,120859,,,
2837,20513,122644,,,
2838,20513,162769,,,
2839,20514,169650,,,
2840,20515,139142,,,
2841,20515,154253,,,
2842,20516,163415,,,
2844,20516,142986,,,
2845,20516,142762,,,
2846,20516,142948,,,
2847,20518,128438,,,
2848,20518,128437,,,
2849,20519,198082,,,
2851,20520,177947,,,
2852,20520,171191,,,
2853,20520,177983,,,
2854,20520,170871,,,
2855,20520,181365,,,
2856,20520,177973,,,
2858,20520,180754,,,
2859,20520,170184,,,
2860,20520,170793,,,
2861,20520,169928,,,
2862,20520,170791,,,
2863,20520,179749,,,
2865,20520,180707,,,
2866,20520,178018,,,
2867,20520,170337,,,
2868,20520,170848,,,
2869,20522,125289,,,
2870,20523,163740,,,
2872,20525,193737,,,
2873,20526,104117,,,
2874,20526,108422,,,
2875,20526,104133,,,
2876,20526,129224,,,
2877,20527,174492,,,
2879,20527,175060,,,
2880,20527,175059,,,
2881,20527,177069,,,
2882,20527,180168,,,
2883,20527,175044,,,
2884,20527,171172,,,
2886,20528,148216,,,
2887,20529,189833,,,
2888,20530,196748,,,
2889,20530,196747,,,
2891,20534,196748,,,
2892,20534,196747,,,
2893,20535,176632,,,
2895,20535,173321,,,
2896,20535,176997,,,
2897,20535,174723,,,
2898,20535,174721,,,
2899,20537,183804,,,
2900,20538,167743,,,
2902,20538,165754,,,
2903,20538,167744,,,
2904,20539,139683,,,
2905,20539,158856,,,
2906,20540,126814,,,
2907,20540,132148,,,
2909,20540,137896,,,
2910,20541,183062,,,
2911,20541,187836,,,
2912,20541,183729,,,
2913,20541,184409,,,
2914,20564,195787,,,
2916,20543,134742,,,
2917,20543,169192,,,
2918,20544,104855,,,
2919,20544,104735,,,
2920,20544,104851,,,
2921,20545,136955,,,
2923,20545,165650,,,
2924,20545,165648,,,
2925,20545,104103,,,
2926,20546,199570,,,
2927,20547,185248,,,
2928,20548,116350,,,
2930,20548,134617,,,
2931,20548,153397,,,
2932,20548,119481,,,
2933,20548,117455,,,
2934,20548,129831,,,
2935,20548,159746,,,
2937,20549,118322,,,
2938,20549,129897,,,
2939,20550,124176,,,
2940,20551,191051,,,
2941,20553,123676,,,
2942,20554,119639,,,
2944,20555,147630,,,
2945,20556,123676,,,
2946,20560,211326,,,
2947,20560,121324,,,
2948,20560,144487,,,
2949,20560,166499,,,
2951,20559,172327,,,
2952,20559,172246,,,
2953,20559,172014,,,
2954,20559,172329,,,
2955,20561,127582,,,
2956,20561,130500,,,
2958,20563,170931,,,
2959,20562,170931,,,
2960,20562,170925,,,
2961,20567,152223,,,
2962,20567,152111,,,
2963,20567,163740,,,
2965,20511,210848,,,
2966,20504,124429,,,
2967,20504,145256,,,
2968,20557,177677,,,
2969,20557,177676,,,
2970,20557,177761,,,
2972,20569,119948,,,
2973,20569,118499,,,
2974,20569,118498,,,
2975,20569,117737,,,
2976,20571,165159,,,
2977,20572,126767,,,
2979,20572,165160,,,
2980,20573,172662,,,
2981,20573,173365,,,
2982,20573,172654,,,
2983,20576,154552,,,
2984,20580,129730,,,
2986,20582,180566,,,
2987,20582,172888,,,
2988,20583,165582,,,
2989,20584,165582,,,
2990,20577,134373,,,
2991,20586,117338,,,
2993,20586,118322,,,
2994,20586,129897,,,
2995,20586,120327,,,
2996,20588,111618,,,
2998,20588,152977,,,
2999,20588,159792,,,
3000,20588,152940,,,
3002,20589,118499,,,
3003,20589,118498,,,
3004,20589,117089,,,
3005,20591,114705,,,
3006,20591,114704,,,
3007,20593,147506,,,
3009,20596,116786,,,
3010,20597,113967,,,
3011,20598,128056,,,
3012,20599,204647,,,
3013,20600,120108,,,
3014,20600,122424,,,
3016,20601,145211,,,
3017,20601,122424,,,
3018,20601,120108,,,
3019,20601,117446,,,
3020,20601,128546,,,
3021,20601,132321,,,
3023,20603,180146,,,
3024,20604,112059,,,
3025,20604,164665,,,
3026,20604,164648,,,
3027,20605,164665,,,
3028,20606,117447,,,
3030,20610,109448,,,
3031,20574,127583,,,
3032,20574,127595,,,
3033,20574,127582,,,
3034,20574,130500,,,
3035,20614,129692,,,
3037,20616,129692,,,
3038,20617,176892,,,
3039,20617,173164,,,
3040,20617,180580,,,
3041,20617,176898,,,
3042,20617,179808,,,
3044,20618,121596,,,
3045,20618,131102,,,
3046,20618,130966,,,
3047,20618,130964,,,
3048,20618,133939,,,
3049,20618,149483,,,
3051,20618,135812,,,
3052,20618,131233,,,
3053,20618,106945,,,
3054,20618,131232,,,
3055,20619,135743,,,
3056,20619,134518,,,
3058,20620,202034,,,
3059,20621,189973,,,
3060,20621,188004,,,
3061,20622,167039,,,
3062,20622,138123,,,
3063,20624,135839,,,
3065,20625,150648,,,
3066,20626,113221,,,
3067,20627,114358,,,
3068,20627,114381,,,
3069,20628,135839,,,
3070,20630,135851,,,
3072,20631,137301,,,
3073,20631,134518,,,
3074,20631,105525,,,
3075,20631,134607,,,
3076,20631,135725,,,
3077,20631,165357,,,
3079,20631,105510,,,
3080,20632,177279,,,
3081,20632,173277,,,
3082,20632,176892,,,
3083,20632,172599,,,
3084,20632,176917,,,
3086,20632,169360,,,
3087,20632,176870,,,
3088,20632,176869,,,
3089,20632,180580,,,
3090,20632,176898,,,
3091,20632,179808,,,
3093,20633,146876,,,
3094,20633,150648,,,
3095,20634,135771,,,
3096,20634,132762,,,
3097,20634,135993,,,
3098,20634,134518,,,
3100,20634,137301,,,
3101,20635,182202,,,
3102,20635,191287,,,
3103,20635,190769,,,
3105,20635,190799,,,
3106,20635,191054,,,
3107,20635,186662,,,
3109,20636,162830,,,
3110,20636,152004,,,
3111,20636,128387,,,
3112,20636,130050,,,
3113,20638,114582,,,
3114,20640,128564,,,
3116,20641,128564,,,
3117,20642,111639,,,
3118,20642,128562,,,
3119,20568,202971,,,
3120,20587,111618,,,
3121,20587,111671,,,
3123,20587,166754,,,
3124,20587,152977,,,
3125,20611,112675,,,
3126,20611,112680,,,
3127,20665,123325,,,
3128,20669,199048,,,
3130,20649,138601,,,
3131,20652,114681,,,
3132,20653,145079,,,
3133,20654,156168,,,
3134,20655,117107,,,
3135,20655,117104,,,
3137,20658,190611,,,
3138,20658,181842,,,
3139,20659,163814,,,
3140,20659,106428,,,
3141,20659,165979,,,
3142,20660,160381,,,
3144,20661,130077,,,
3145,20661,130076,,,
3146,20661,162830,,,
3147,20661,152004,,,
3148,20661,128387,,,
3149,20661,130050,,,
3151,20662,120188,,,
3152,20662,116851,,,
3153,20663,111052,,,
3154,20663,138601,,,
3155,20647,141821,,,
3156,20667,164463,,,
3158,20668,122717,,,
3159,20668,163555,,,
3160,20668,120706,,,
3161,20701,143651,,,
3162,20701,210856,,,
3163,20670,118367,,,
3165,20671,156134,,,
3166,20671,139720,,,
3167,20672,109645,,,
3168,20674,163582,,,
3169,20674,142777,,,
3170,20674,124792,,,
3172,20674,142322,,,
3173,20674,120368,,,
3174,20674,128454,,,
3175,20674,122565,,,
3176,20676,154174,,,
3177,20676,154253,,,
3179,20677,165547,,,
3180,20678,158866,,,
3181,20679,161597,,,
3182,20679,166013,,,
3183,20679,161596,,,
3184,20679,152051,,,
3186,20680,123657,,,
3187,20682,138013,,,
3188,20682,138008,,,
3189,20682,130834,,,
3190,20682,147214,,,
3191,20682,137728,,,
3193,20683,134518,,,
3194,20683,137301,,,
3195,20683,134607,,,
3196,20683,135725,,,
3197,20683,136300,,,
3198,20683,130471,,,
3200,20685,202256,,,
3201,20686,122128,,,
3202,20687,127514,,,
3203,20688,198257,,,
3204,20689,151287,,,
3205,20689,148713,,,
3207,20689,151120,,,
3208,20691,180172,,,
3209,20692,196987,,,
3210,20694,139447,,,
3212,20695,117772,,,
3213,20695,117771,,,
3214,20695,125418,,,
3216,20696,178201,,,
3217,20696,175354,,,
3218,20696,180761,,,
3219,20696,175349,,,
3220,20696,174324,,,
3221,20696,179599,,,
3223,20696,172843,,,
3224,20696,174250,,,
3225,20696,180678,,,
3226,20696,180098,,,
3227,20696,170468,,,
3228,20696,176163,,,
3230,20697,202390,,,
3231,20698,122178,,,
3232,20702,128699,,,
3233,20703,186645,,,
3234,20704,155932,,,
3235,20704,139404,,,
3237,20705,139362,,,
3238,20706,120518,,,
3239,20706,120499,,,
3240,20707,186014,,,
3241,20707,191276,,,
3242,20707,185381,,,
3244,20707,190401,,,
3245,20709,153041,,,
3246,20709,153040,,,
3247,20710,149681,,,
3248,20711,120334,,,
3249,20711,120333,,,
3251,20712,120333,,,
3252,20713,166326,,,
3253,20714,178427,,,
3254,20715,181311,,,
3255,20715,177534,,,
3256,20715,176441,,,
3258,20715,180148,,,
3259,20715,172691,,,
3260,20715,177707,,,
3261,20645,204647,,,
3262,20645,120157,,,
3263,20644,174891,,,
3265,20644,174883,,,
3266,20719,142853,,,
3267,20719,123042,,,
3268,20720,201290,,,
3269,20720,201328,,,
3270,20722,180247,,,
3272,20722,172781,,,
3273,20722,172776,,,
3274,20722,170146,,,
3275,20723,126790,,,
3276,20723,144435,,,
3277,20723,126777,,,
3279,20725,114262,,,
3280,20725,145044,,,
3281,20725,166793,,,
3282,20727,104366,,,
3283,20727,106057,,,
3284,20728,176160,,,
3286,20729,120499,,,
3287,20730,136955,,,
3288,20730,106388,,,
3289,20730,165683,,,
3290,20730,136974,,,
3291,20730,151939,,,
3293,20730,136897,,,
3294,20730,136896,,,
3295,20733,121001,,,
3296,20734,122659,,,
3297,20735,122380,,,
3298,20735,122379,,,
3300,20737,123919,,,
3301,20737,164708,,,
3302,20737,145203,,,
3303,20737,145202,,,
3304,20738,165044,,,
3305,20740,151028,,,
3307,20742,134246,,,
3308,20742,136621,,,
3309,20744,117722,,,
3310,20744,117721,,,
3311,20744,162871,,,
3312,20744,142198,,,
3314,20744,131026,,,
3315,20744,144584,,,
3316,20744,123587,,,
3317,20746,162803,,,
3319,20746,141166,,,
3320,20746,141162,,,
3321,20746,141513,,,
3323,20746,141251,,,
3324,20746,163521,,,
3325,20747,105797,,,
3326,20747,123516,,,
3327,20747,116332,,,
3328,20748,200658,,,
3330,20750,138174,,,
3331,20750,162749,,,
3332,20750,118779,,,
3333,20750,117089,,,
3334,20752,164086,,,
3335,20753,112901,,,
3337,20754,150168,,,
3338,20754,108727,,,
3339,20754,147862,,,
3340,20754,108725,,,
3341,20770,144881,,,
3342,20770,144880,,,
3344,20771,128765,,,
3345,20772,144815,,,
3346,20772,128765,,,
3347,20756,129666,,,
3348,20756,163491,,,
3349,20756,113114,,,
3351,20773,144815,,,
3352,20773,128765,,,
3353,20775,150205,,,
3354,20757,153838,,,
3355,20757,159746,,,
3356,20757,129666,,,
3358,20777,175022,,,
3359,20777,175007,,,
3360,20778,144815,,,
3361,20778,128765,,,
3362,20758,148845,,,
3363,20760,103295,,,
3365,20760,108153,,,
3366,20760,106228,,,
3367,20760,161504,,,
3368,20760,126038,,,
3369,20760,131535,,,
3370,20760,134345,,,
3372,20760,163510,,,
3373,20760,137005,,,
3374,20760,108205,,,
3375,20760,104877,,,
3376,20760,130855,,,
3377,20760,136995,,,
3379,20760,144410,,,
3380,20760,144409,,,
3381,20760,130840,,,
3382,20760,130190,,,
3383,20760,140941,,,
3384,20760,103308,,,
3386,20760,134281,,,
3387,20760,133637,,,
3388,20762,134364,,,
3389,20762,126074,,,
3390,20762,164087,,,
3391,20762,134287,,,
3393,20763,146903,,,
3394,20763,146904,,,
3395,20764,191679,,,
3396,20764,184715,,,
3397,20765,201281,,,
3398,20766,126014,,,
3400,20766,126013,,,
3401,20766,130048,,,
3402,20767,144659,,,
3403,20768,126013,,,
3404,20768,160855,,,
3405,20768,134034,,,
3407,20768,134031,,,
3408,20768,134030,,,
3409,20768,126989,,,
3410,20768,136586,,,
3411,20768,160866,,,
3412,20768,130048,,,
3414,20769,193158,,,
3415,20769,183340,,,
3416,20769,192154,,,
3417,20780,183358,,,
3418,20779,128765,,,
3419,20779,116277,,,
3421,20779,144815,,,
3422,20779,144872,,,
3423,20779,144646,,,
3424,20782,152706,,,
3426,20782,152672,,,
3427,20784,141163,,,
3428,20784,141162,,,
3430,20785,189208,,,
3431,20786,165496,,,
3432,20786,165488,,,
3433,20786,169230,,,
3434,20786,141163,,,
3435,20786,137545,,,
3437,20786,163585,,,
3438,20787,172916,,,
3439,20787,177384,,,
3440,20787,171430,,,
3441,20787,171429,,,
3442,20787,180580,,,
3444,20751,202986,,,
3445,20718,201290,,,
3446,20790,199975,,,
3447,20790,201333,,,
3448,20790,199837,,,
3449,20791,169246,,,
3451,20791,127780,,,
3452,20791,127784,,,
3453,20792,199975,,,
3454,20792,201333,,,
3455,20792,199837,,,
3456,20793,171223,,,
3458,20793,171217,,,
3459,20794,134518,,,
3460,20794,137301,,,
3461,20795,117684,,,
3462,20795,124368,,,
3463,20795,122128,,,
3465,20795,123204,,,
3466,20796,178747,,,
3467,20796,178755,,,
3468,20796,178753,,,
3469,20797,128084,,,
3470,20797,127522,,,
3472,20798,141479,,,
3473,20798,138173,,,
3474,20798,138155,,,
3475,20800,171996,,,
3476,20800,172154,,,
3477,20800,171989,,,
3479,20800,172232,,,
3480,20800,172327,,,
3481,20800,172262,,,
3482,20800,172228,,,
3483,20800,173283,,,
3484,20800,172449,,,
3486,20800,180256,,,
3487,20801,160659,,,
3488,20802,211180,,,
3489,20803,181496,,,
3490,20804,104895,,,
3491,20804,130139,,,
3493,20804,134166,,,
3494,20804,107954,,,
3495,20804,134186,,,
3496,20805,160322,,,
3497,20805,160868,,,
3498,20805,106011,,,
3500,20807,111011,,,
3501,20808,114481,,,
3502,20809,117695,,,
3503,20809,142423,,,
3504,20809,142418,,,
3505,20809,131217,,,
3507,20811,164991,,,
3508,20812,168356,,,
3509,20813,139313,,,
3510,20815,157455,,,
3511,20815,157454,,,
3512,20815,139313,,,
3514,20817,147832,,,
3515,20818,138647,,,
3516,20818,148550,,,
3517,20818,130026,,,
3518,20818,129506,,,
3519,20852,210863,,,
3521,20852,163712,,,
3522,20821,198435,,,
3523,20822,178683,,,
3524,20822,180218,,,
3525,20822,172277,,,
3526,20822,176497,,,
3528,20822,172269,,,
3529,20822,172268,,,
3530,20822,180199,,,
3531,20822,172262,,,
3533,20822,178777,,,
3534,20822,172112,,,
3535,20822,172232,,,
3537,20822,178682,,,
3538,20822,171826,,,
3539,20822,174249,,,
3540,20822,172068,,,
3541,20822,172063,,,
3542,20822,180761,,,
3544,20822,180098,,,
3545,20823,149527,,,
3546,20825,155704,,,
3547,20826,108095,,,
3548,20826,106493,,,
3549,20826,137564,,,
3551,20826,107179,,,
3552,20826,107203,,,
3553,20826,108097,,,
3554,20826,107168,,,
3555,20824,151461,,,
3556,20827,150345,,,
3558,20828,106493,,,
3559,20828,136401,,,
3560,20828,107179,,,
3561,20828,107168,,,
3562,20829,199551,,,
3563,20829,200278,,,
3565,20829,199789,,,
3566,20829,199554,,,
3567,20831,130372,,,
3568,20833,200278,,,
3569,20832,173839,,,
3570,20832,180629,,,
3572,20832,172592,,,
3573,20834,185502,,,
3574,20834,195408,,,
3575,20834,183408,,,
3576,20834,190607,,,
3577,20834,195403,,,
3579,20834,187362,,,
3580,20834,193376,,,
3581,20834,183424,,,
3582,20836,114659,,,
3583,20836,111571,,,
3584,20836,114667,,,
3586,20837,122389,,,
3587,20840,129758,,,
3588,20840,121774,,,
3589,20841,129758,,,
3590,20841,121774,,,
3591,20841,129760,,,
3593,20842,114659,,,
3594,20842,114666,,,
3595,20843,148771,,,
3596,20844,107647,,,
3597,20844,126022,,,
3598,20844,106308,,,
3600,20845,148383,,,
3601,20845,148382,,,
3602,20846,199502,,,
3603,20847,199459,,,
3604,20848,139542,,,
3605,20850,112935,,,
3607,20857,137477,,,
3608,20857,210866,,,
3609,20854,160446,,,
3610,20854,160428,,,
3611,20854,126110,,,
3612,20855,132920,,,
3614,20855,132846,,,
3615,20855,117031,,,
3616,20855,133764,,,
3617,20856,133764,,,
3618,20820,155127,,,
3619,20820,138834,,,
3621,20863,131717,,,
3622,20866,123209,,,
3623,20867,162804,,,
3624,20867,141163,,,
3625,20868,136006,,,
3626,20869,141198,,,
3628,20872,132222,,,
3629,20872,140865,,,
3630,20873,198124,,,
3631,20874,151704,,,
3632,20862,145785,,,
3633,20875,181705,,,
3635,20878,166416,,,
3636,20879,168271,,,
3637,20879,168272,,,
3638,20881,190979,,,
3640,20882,107621,,,
3641,20882,138145,,,
3642,20883,138134,,,
3644,20884,174345,,,
3645,20885,138134,,,
3646,20885,116524,,,
3647,20885,103302,,,
3648,20885,130362,,,
3649,20887,164862,,,
3651,20888,113155,,,
3652,20889,112204,,,
3653,20890,158872,,,
3654,20891,180607,,,
3655,20891,176541,,,
3656,20891,177341,,,
3658,20891,177015,,,
3659,20891,177078,,,
3660,20891,177045,,,
3661,20891,177038,,,
3662,20891,177069,,,
3663,20891,172876,,,
3665,20891,171785,,,
3666,20891,172648,,,
3667,20891,173607,,,
3668,20891,176479,,,
3669,20891,177572,,,
3670,20891,173858,,,
3672,20893,139066,,,
3673,20894,116805,,,
3674,20895,175742,,,
3675,20895,175997,,,
3676,20895,174965,,,
3677,20895,174091,,,
3679,20896,142364,,,
3680,20896,116570,,,
3681,20896,116569,,,
3682,20896,116806,,,
3683,20896,116805,,,
3684,20897,142364,,,
3686,20897,116569,,,
3687,20871,132222,,,
3688,20871,140865,,,
3689,20899,199386,,,
3690,20900,123143,,,
3691,20900,163259,,,
3693,20903,199386,,,
3694,20903,199753,,,
3695,20904,149847,,,
3696,20905,128689,,,
3697,20905,135981,,,
3698,20905,104651,,,
3700,20905,137512,,,
3701,20905,127972,,,
3702,20905,134370,,,
3703,20905,127970,,,
3704,20906,104651,,,
3705,20906,137512,,,
3707,20906,127972,,,
3708,20906,104450,,,
3709,20906,122882,,,
3710,20907,178257,,,
3711,20908,163259,,,
3712,20908,163258,,,
3714,20908,128689,,,
3715,20908,120431,,,
3716,20908,141387,,,
3717,20908,118538,,,
3718,20908,142730,,,
3719,20908,123143,,,
3721,20909,199744,,,
3722,20910,104651,,,
3723,20910,137512,,,
3724,20912,178687,,,
3725,20912,172739,,,
3726,20912,172425,,,
3728,20913,179830,,,
3729,20913,175052,,,
3730,20913,179083,,,
3731,20913,171358,,,
3732,20914,175742,,,
3733,20914,175997,,,
3735,20914,174091,,,
3736,20914,181129,,,
3737,20915,201328,,,
3738,20916,107487,,,
3739,20916,104886,,,
3740,20917,189606,,,
3742,20920,180570,,,
3743,20921,169310,,,
3744,20921,168441,,,
3745,20921,169272,,,
3747,20921,169097,,,
3748,20921,168578,,,
3749,20922,169310,,,
3751,20922,169272,,,
3752,20922,169097,,,
3753,20922,168578,,,
3754,20923,163247,,,
3755,20923,127970,,,
3756,20983,136139,,,
3758,20984,200553,,,
3759,23901,130090,,,
3760,23901,131128,,,
3761,20898,104102,,,
3762,20898,104105,,,
3763,20898,166018,,,
3765,20928,178433,,,
3766,20929,175742,,,
3767,20929,179005,,,
3768,20929,180156,,,
3769,20929,179383,,,
3770,20929,174091,,,
3772,20930,176260,,,
3773,20931,190101,,,
3774,20932,104450,,,
3775,20932,137512,,,
3776,20933,175742,,,
3777,20933,175997,,,
3779,20933,174965,,,
3780,20933,169685,,,
3781,20933,174091,,,
3782,20933,181129,,,
3783,20934,135981,,,
3784,20934,134370,,,
3786,20936,174091,,,
3787,20937,176260,,,
3788,20938,171870,,,
3789,20938,175997,,,
3790,20938,174965,,,
3791,20938,175742,,,
3793,20938,175562,,,
3794,20938,181129,,,
3795,20939,172859,,,
3796,20940,175742,,,
3797,20940,174091,,,
3798,20940,181129,,,
3800,20941,180570,,,
3801,20941,170294,,,
3802,20941,176274,,,
3803,20941,176273,,,
3804,20941,172208,,,
3805,20942,163258,,,
3807,20942,163408,,,
3808,20942,141387,,,
3809,20942,106410,,,
3810,20942,142377,,,
3811,20942,106376,,,
3812,20942,127972,,,
3814,20944,175742,,,
3815,20944,180489,,,
3816,20944,174091,,,
3817,20944,181129,,,
3818,20944,175785,,,
3819,20944,174088,,,
3821,20946,180489,,,
3822,20946,174091,,,
3823,20946,175785,,,
3824,20946,174088,,,
3825,20947,175742,,,
3826,20947,174091,,,
3828,20948,126989,,,
3829,20948,126013,,,
3830,20948,130048,,,
3831,20949,178775,,,
3832,20949,180046,,,
3833,20949,172040,,,
3835,20952,192231,,,
3836,20952,183340,,,
3837,20951,106853,,,
3838,20953,126989,,,
3839,20953,126013,,,
3840,20953,130048,,,
3842,20954,172047,,,
3843,20954,172040,,,
3844,20954,177382,,,
3845,20954,178689,,,
3846,20956,175742,,,
3847,20956,174091,,,
3849,20958,107197,,,
3850,20958,137445,,,
3851,20959,180959,,,
3852,20959,175742,,,
3854,20959,173979,,,
